,Protein,NClusters2,Labels_2,NClusters3,Labels_3,NClusters4,Labels_4,NClusters5,Labels_5,NClusters6,Labels_6,NClusters7,Labels_7,NClusters8,Labels_8,NClusters9,Labels_9,NClusters10,Labels_10,NClusters11,Labels_11,NClusters12,Labels_12,NClusters13,Labels_13,NClusters14,Labels_14,NClusters15,Labels_15,NClusters16,Labels_16,NClusters17,Labels_17,NClusters18,Labels_18,NClusters19,Labels_19,NClusters20,Labels_20,NClusters21,Labels_21,NClusters22,Labels_22,NClusters23,Labels_23,NClusters24,Labels_24,NClusters25,Labels_25,NClusters26,Labels_26,NClusters27,Labels_27,NClusters28,Labels_28,NClusters29,Labels_29
13554,Ikk2,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,4,16,5,17,0,18,13,19,4,20,4,21,0,22,8,23,5,24,8,25,12,26,15,27,11,28,1,29,12
13555,Ikk2,2,1,3,0,4,1,5,3,6,1,7,0,8,7,9,1,10,4,11,6,12,2,13,6,14,5,15,2,16,1,17,9,18,7,19,10,20,7,21,11,22,18,23,20,24,0,25,8,26,19,27,9,28,17,29,27
13556,Ikk2,2,0,3,2,4,0,5,4,6,0,7,0,8,3,9,4,10,9,11,7,12,1,13,3,14,1,15,0,16,9,17,12,18,15,19,12,20,16,21,14,22,20,23,4,24,22,25,11,26,0,27,15,28,1,29,12
13557,Ikk2,2,1,3,0,4,1,5,3,6,1,7,0,8,7,9,1,10,4,11,6,12,2,13,6,14,5,15,2,16,1,17,9,18,7,19,10,20,7,21,11,22,18,23,20,24,0,25,8,26,19,27,8,28,17,29,27
13558,Ikk2,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,9,11,1,12,9,13,11,14,1,15,4,16,5,17,11,18,11,19,12,20,16,21,14,22,20,23,10,24,23,25,11,26,0,27,15,28,1,29,12
13559,Ikk2,2,0,3,2,4,0,5,0,6,5,7,0,8,3,9,4,10,6,11,9,12,5,13,3,14,13,15,12,16,2,17,2,18,17,19,2,20,17,21,5,22,1,23,9,24,1,25,15,26,2,27,23,28,27,29,12
13560,Ikk2,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,9,11,1,12,9,13,11,14,1,15,4,16,5,17,11,18,11,19,12,20,16,21,14,22,20,23,10,24,23,25,12,26,0,27,11,28,1,29,12
13561,Ikk2,2,0,3,1,4,1,5,3,6,4,7,0,8,7,9,4,10,9,11,7,12,1,13,3,14,12,15,0,16,12,17,12,18,7,19,14,20,1,21,18,22,3,23,7,24,22,25,11,26,23,27,15,28,2,29,28
13562,Ikk2,2,0,3,2,4,0,5,0,6,0,7,2,8,3,9,4,10,6,11,7,12,5,13,3,14,13,15,12,16,5,17,11,18,17,19,2,20,17,21,5,22,1,23,9,24,1,25,10,26,2,27,23,28,27,29,0
13563,Ikk2,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,9,11,1,12,9,13,11,14,1,15,4,16,5,17,11,18,11,19,0,20,16,21,14,22,20,23,4,24,23,25,12,26,0,27,11,28,1,29,12
13564,Ikk2,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,23,29,17
13565,Ikk2,2,0,3,2,4,0,5,0,6,0,7,0,8,3,9,4,10,9,11,7,12,1,13,9,14,1,15,0,16,3,17,15,18,11,19,0,20,2,21,13,22,20,23,4,24,22,25,16,26,0,27,7,28,8,29,12
13566,Ikk2,2,0,3,1,4,0,5,3,6,4,7,0,8,0,9,3,10,9,11,7,12,4,13,3,14,12,15,0,16,9,17,12,18,15,19,7,20,16,21,18,22,3,23,4,24,22,25,11,26,23,27,19,28,11,29,21
13567,Ikk2,2,0,3,2,4,0,5,4,6,0,7,2,8,3,9,0,10,9,11,1,12,9,13,3,14,1,15,4,16,5,17,11,18,2,19,12,20,16,21,14,22,20,23,10,24,23,25,24,26,0,27,11,28,1,29,12
13568,Ikk2,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,4,10,9,11,9,12,1,13,11,14,1,15,7,16,2,17,3,18,16,19,12,20,0,21,15,22,13,23,1,24,23,25,20,26,12,27,0,28,20,29,12
13569,Ikk2,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,9,11,9,12,1,13,11,14,6,15,4,16,2,17,11,18,16,19,4,20,4,21,15,22,13,23,1,24,23,25,20,26,12,27,0,28,20,29,12
13570,Ikk2,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,8,23,5,24,8,25,12,26,7,27,3,28,23,29,17
13571,Ikk2,2,0,3,2,4,0,5,4,6,0,7,2,8,3,9,0,10,9,11,7,12,5,13,3,14,1,15,4,16,5,17,11,18,2,19,12,20,16,21,14,22,8,23,5,24,4,25,10,26,15,27,11,28,1,29,12
13572,Ikk2,2,1,3,0,4,1,5,2,6,2,7,1,8,4,9,1,10,2,11,8,12,2,13,6,14,5,15,14,16,4,17,9,18,5,19,1,20,15,21,20,22,2,23,20,24,16,25,0,26,8,27,6,28,17,29,14
13573,Ikk2,2,0,3,1,4,0,5,4,6,4,7,0,8,0,9,4,10,5,11,9,12,1,13,3,14,12,15,7,16,2,17,3,18,1,19,13,20,0,21,15,22,13,23,8,24,9,25,20,26,12,27,25,28,20,29,25
13574,Ikk2,2,0,3,2,4,0,5,4,6,0,7,0,8,3,9,4,10,9,11,7,12,1,13,3,14,1,15,0,16,2,17,12,18,15,19,12,20,16,21,14,22,13,23,1,24,23,25,11,26,12,27,15,28,20,29,21
13575,Ikk2,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,9,11,1,12,9,13,1,14,6,15,4,16,10,17,0,18,13,19,4,20,4,21,0,22,8,23,5,24,23,25,12,26,15,27,3,28,1,29,12
13576,Ikk2,2,0,3,1,4,1,5,3,6,1,7,0,8,3,9,4,10,9,11,7,12,4,13,9,14,1,15,0,16,3,17,12,18,11,19,0,20,2,21,13,22,5,23,4,24,22,25,16,26,0,27,7,28,2,29,18
13577,Ikk2,2,1,3,0,4,1,5,3,6,1,7,0,8,7,9,1,10,4,11,6,12,2,13,6,14,5,15,2,16,1,17,9,18,7,19,10,20,7,21,11,22,18,23,7,24,0,25,8,26,19,27,8,28,17,29,27
13578,Ikk2,2,1,3,0,4,1,5,3,6,1,7,0,8,7,9,1,10,4,11,6,12,2,13,6,14,5,15,2,16,1,17,9,18,7,19,10,20,7,21,11,22,18,23,7,24,0,25,8,26,19,27,1,28,17,29,27
13579,Ikk2,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,9,11,1,12,9,13,1,14,1,15,4,16,5,17,11,18,13,19,12,20,4,21,0,22,20,23,5,24,23,25,12,26,15,27,11,28,1,29,12
13580,Ikk2,2,0,3,2,4,0,5,4,6,4,7,0,8,3,9,4,10,5,11,7,12,1,13,3,14,12,15,0,16,9,17,11,18,1,19,14,20,19,21,14,22,3,23,0,24,23,25,11,26,14,27,19,28,6,29,28
13581,Ikk2,2,0,3,2,4,0,5,4,6,0,7,0,8,3,9,4,10,9,11,7,12,1,13,11,14,1,15,0,16,3,17,12,18,11,19,0,20,16,21,14,22,20,23,4,24,22,25,11,26,0,27,15,28,2,29,7
13582,Ikk2,2,0,3,1,4,0,5,3,6,4,7,0,8,0,9,4,10,5,11,9,12,1,13,3,14,12,15,0,16,12,17,3,18,1,19,9,20,0,21,3,22,12,23,12,24,20,25,13,26,23,27,25,28,18,29,28
13583,Ikk2,2,0,3,1,4,0,5,3,6,1,7,0,8,3,9,4,10,9,11,7,12,1,13,3,14,1,15,0,16,9,17,12,18,15,19,12,20,16,21,18,22,5,23,4,24,22,25,11,26,0,27,15,28,2,29,27
13584,Ikk2,2,1,3,1,4,1,5,3,6,1,7,0,8,7,9,4,10,5,11,6,12,1,13,3,14,5,15,7,16,1,17,12,18,7,19,13,20,0,21,11,22,18,23,7,24,9,25,8,26,19,27,25,28,2,29,27
13585,Ikk2,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,4,16,2,17,0,18,16,19,4,20,4,21,15,22,13,23,1,24,23,25,20,26,12,27,0,28,20,29,3
13586,Ikk2,2,0,3,2,4,0,5,4,6,0,7,2,8,3,9,4,10,9,11,7,12,1,13,3,14,12,15,0,16,9,17,11,18,1,19,14,20,16,21,14,22,3,23,4,24,23,25,11,26,15,27,11,28,6,29,28
13587,Ikk2,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,9,11,1,12,9,13,11,14,1,15,4,16,5,17,11,18,11,19,12,20,16,21,14,22,20,23,10,24,23,25,11,26,0,27,11,28,1,29,12
13588,Ikk2,2,1,3,0,4,1,5,3,6,1,7,0,8,7,9,1,10,4,11,6,12,2,13,6,14,5,15,2,16,1,17,9,18,7,19,10,20,7,21,11,22,18,23,20,24,0,25,8,26,19,27,9,28,17,29,27
13589,Ikk2,2,0,3,1,4,0,5,4,6,4,7,0,8,3,9,4,10,9,11,7,12,1,13,3,14,12,15,0,16,9,17,12,18,1,19,14,20,16,21,18,22,3,23,12,24,22,25,11,26,23,27,15,28,2,29,28
13590,Ikk2,2,0,3,2,4,0,5,4,6,0,7,0,8,3,9,4,10,5,11,7,12,1,13,3,14,1,15,0,16,5,17,11,18,2,19,12,20,16,21,14,22,13,23,13,24,23,25,24,26,14,27,22,28,1,29,0
13591,Ikk2,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,4,16,10,17,0,18,13,19,4,20,4,21,0,22,8,23,5,24,8,25,12,26,7,27,3,28,23,29,17
13592,Ikk2,2,0,3,2,4,0,5,4,6,0,7,0,8,3,9,4,10,5,11,7,12,1,13,3,14,1,15,0,16,5,17,11,18,2,19,12,20,16,21,14,22,20,23,10,24,23,25,24,26,0,27,11,28,1,29,0
13593,Ikk2,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,9,11,1,12,9,13,11,14,1,15,4,16,5,17,11,18,11,19,4,20,4,21,0,22,8,23,5,24,8,25,12,26,15,27,11,28,1,29,12
13594,Ikk2,2,0,3,1,4,0,5,3,6,1,7,0,8,3,9,4,10,9,11,7,12,1,13,3,14,1,15,0,16,9,17,12,18,11,19,9,20,16,21,11,22,18,23,4,24,22,25,11,26,0,27,1,28,2,29,7
13595,Ikk2,2,0,3,2,4,0,5,4,6,0,7,0,8,3,9,4,10,9,11,7,12,9,13,11,14,1,15,4,16,5,17,12,18,11,19,12,20,16,21,14,22,20,23,4,24,22,25,11,26,0,27,15,28,2,29,7
13596,Ikk2,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,8,23,5,24,8,25,12,26,7,27,3,28,23,29,17
13597,Ikk2,2,0,3,2,4,0,5,4,6,4,7,0,8,3,9,4,10,5,11,7,12,1,13,3,14,12,15,0,16,9,17,11,18,1,19,12,20,16,21,14,22,3,23,12,24,20,25,24,26,14,27,19,28,6,29,28
13598,Ikk2,2,1,3,1,4,1,5,3,6,1,7,0,8,7,9,1,10,9,11,6,12,4,13,6,14,9,15,2,16,1,17,9,18,7,19,10,20,7,21,11,22,18,23,7,24,22,25,8,26,19,27,1,28,2,29,27
13599,Ikk2,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,8,23,5,24,8,25,12,26,7,27,3,28,23,29,17
13600,Ikk2,2,0,3,2,4,0,5,4,6,4,7,0,8,3,9,4,10,5,11,7,12,1,13,3,14,12,15,0,16,9,17,11,18,1,19,12,20,16,21,14,22,3,23,12,24,23,25,24,26,14,27,19,28,6,29,5
13601,Ikk2,2,0,3,2,4,0,5,4,6,0,7,0,8,3,9,4,10,9,11,7,12,1,13,11,14,1,15,0,16,3,17,12,18,11,19,0,20,16,21,14,22,20,23,4,24,22,25,11,26,0,27,15,28,2,29,12
13602,Ikk2,2,1,3,0,4,1,5,3,6,1,7,1,8,7,9,1,10,4,11,6,12,2,13,6,14,5,15,2,16,1,17,9,18,7,19,10,20,7,21,11,22,2,23,20,24,0,25,8,26,19,27,9,28,17,29,18
13603,Ikk2,2,1,3,0,4,1,5,3,6,1,7,1,8,7,9,1,10,4,11,8,12,2,13,6,14,5,15,2,16,1,17,9,18,7,19,10,20,7,21,11,22,2,23,20,24,0,25,8,26,19,27,9,28,17,29,27
13604,Ikk2,2,0,3,2,4,1,5,3,6,1,7,0,8,7,9,1,10,9,11,6,12,4,13,11,14,5,15,2,16,1,17,12,18,7,19,10,20,7,21,11,22,18,23,7,24,22,25,8,26,19,27,15,28,2,29,27
13605,Ikk2,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,4,16,5,17,11,18,16,19,4,20,4,21,0,22,8,23,5,24,4,25,10,26,15,27,11,28,27,29,12
13606,Ikk2,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,9,11,1,12,9,13,1,14,1,15,4,16,5,17,11,18,13,19,4,20,16,21,14,22,20,23,5,24,23,25,12,26,0,27,11,28,1,29,12
13607,Ikk2,2,0,3,2,4,0,5,4,6,0,7,2,8,3,9,0,10,9,11,7,12,9,13,9,14,1,15,4,16,3,17,15,18,11,19,0,20,2,21,13,22,20,23,4,24,1,25,16,26,0,27,7,28,8,29,12
13608,Ikk2,2,1,3,0,4,1,5,3,6,1,7,1,8,7,9,1,10,2,11,8,12,2,13,6,14,5,15,2,16,1,17,9,18,5,19,10,20,12,21,20,22,2,23,20,24,0,25,8,26,19,27,9,28,17,29,27
13609,Ikk2,2,1,3,0,4,1,5,3,6,2,7,1,8,7,9,1,10,4,11,8,12,2,13,6,14,5,15,9,16,8,17,14,18,5,19,1,20,9,21,6,22,19,23,20,24,12,25,8,26,11,27,9,28,26,29,1
13610,Ikk2,2,1,3,1,4,1,5,3,6,1,7,4,8,0,9,3,10,8,11,4,12,4,13,10,14,10,15,10,16,11,17,5,18,6,19,16,20,14,21,19,22,7,23,17,24,15,25,22,26,6,27,16,28,15,29,8
13611,Ikk2,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,23,29,17
13612,Ikk2,2,0,3,1,4,0,5,4,6,1,7,0,8,0,9,4,10,8,11,7,12,4,13,9,14,10,15,10,16,11,17,5,18,1,19,7,20,14,21,19,22,7,23,12,24,20,25,4,26,21,27,19,28,11,29,21
13613,Ikk2,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,23,29,17
13614,Ikk2,2,1,3,1,4,1,5,3,6,1,7,4,8,0,9,3,10,8,11,4,12,4,13,10,14,10,15,10,16,11,17,5,18,6,19,16,20,14,21,19,22,7,23,17,24,15,25,22,26,6,27,21,28,15,29,8
13615,Ikk2,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,9,11,1,12,9,13,11,14,1,15,4,16,5,17,12,18,11,19,4,20,16,21,0,22,20,23,5,24,8,25,11,26,15,27,15,28,1,29,12
13616,Ikk2,2,0,3,2,4,0,5,0,6,5,7,3,8,3,9,4,10,6,11,7,12,5,13,3,14,13,15,12,16,2,17,2,18,17,19,2,20,17,21,5,22,1,23,9,24,1,25,15,26,2,27,23,28,10,29,26
13617,Ikk2,2,0,3,2,4,0,5,4,6,0,7,2,8,3,9,4,10,9,11,7,12,5,13,11,14,13,15,12,16,5,17,11,18,16,19,2,20,17,21,5,22,1,23,9,24,1,25,10,26,2,27,11,28,27,29,12
13618,Ikk2,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,23,29,17
13619,Ikk2,2,0,3,2,4,0,5,0,6,5,7,3,8,3,9,4,10,6,11,7,12,5,13,7,14,13,15,12,16,0,17,2,18,17,19,2,20,17,21,5,22,1,23,9,24,1,25,15,26,2,27,23,28,10,29,26
13620,Ikk2,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,23,29,17
13621,Ikk2,2,0,3,2,4,0,5,0,6,0,7,0,8,3,9,4,10,9,11,7,12,5,13,3,14,1,15,12,16,2,17,11,18,16,19,12,20,17,21,5,22,13,23,1,24,1,25,10,26,2,27,11,28,12,29,12
13622,Ikk2,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,4,16,10,17,0,18,13,19,4,20,4,21,0,22,8,23,5,24,8,25,12,26,7,27,3,28,23,29,17
13623,Ikk2,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,4,10,9,11,7,12,9,13,11,14,1,15,4,16,5,17,12,18,11,19,4,20,16,21,14,22,20,23,4,24,23,25,11,26,0,27,15,28,1,29,12
13624,Ikk2,2,0,3,2,4,0,5,4,6,0,7,2,8,3,9,0,10,9,11,1,12,5,13,1,14,13,15,12,16,5,17,11,18,16,19,2,20,17,21,5,22,1,23,9,24,1,25,10,26,2,27,11,28,27,29,12
13625,Ikk2,2,0,3,2,4,0,5,4,6,0,7,0,8,3,9,4,10,9,11,7,12,1,13,3,14,1,15,0,16,9,17,11,18,15,19,12,20,16,21,14,22,13,23,4,24,23,25,11,26,0,27,19,28,1,29,21
13626,Ikk2,2,0,3,2,4,0,5,4,6,0,7,2,8,3,9,4,10,5,11,9,12,1,13,3,14,1,15,4,16,2,17,11,18,16,19,12,20,16,21,15,22,13,23,10,24,23,25,20,26,12,27,0,28,20,29,12
13627,Ikk2,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,4,16,10,17,0,18,13,19,4,20,4,21,0,22,8,23,5,24,8,25,12,26,7,27,3,28,23,29,17
13628,Ikk2,2,0,3,2,4,0,5,0,6,1,7,0,8,3,9,4,10,9,11,7,12,1,13,9,14,1,15,0,16,3,17,12,18,11,19,0,20,2,21,13,22,13,23,4,24,22,25,16,26,0,27,7,28,8,29,19
13629,Ikk2,2,0,3,2,4,0,5,4,6,0,7,0,8,6,9,0,10,9,11,7,12,9,13,11,14,1,15,4,16,5,17,12,18,11,19,12,20,16,21,14,22,20,23,4,24,22,25,11,26,0,27,15,28,2,29,7
13630,Ikk2,2,1,3,0,4,1,5,3,6,1,7,4,8,7,9,1,10,4,11,6,12,2,13,6,14,5,15,9,16,8,17,14,18,7,19,10,20,9,21,6,22,2,23,20,24,0,25,8,26,11,27,9,28,26,29,11
13631,Ikk2,2,1,3,0,4,1,5,3,6,1,7,4,8,7,9,3,10,4,11,6,12,2,13,6,14,5,15,9,16,8,17,14,18,4,19,5,20,9,21,6,22,19,23,3,24,12,25,18,26,11,27,9,28,26,29,27
13632,Ikk2,2,0,3,2,4,0,5,4,6,0,7,0,8,3,9,4,10,9,11,7,12,1,13,3,14,1,15,0,16,2,17,11,18,15,19,12,20,16,21,14,22,13,23,1,24,20,25,11,26,0,27,15,28,11,29,21
13633,Ikk2,2,0,3,2,4,0,5,4,6,4,7,0,8,3,9,4,10,5,11,7,12,1,13,3,14,12,15,0,16,9,17,11,18,1,19,14,20,16,21,14,22,3,23,4,24,23,25,11,26,23,27,19,28,6,29,28
13634,Ikk2,2,0,3,2,4,0,5,4,6,0,7,0,8,6,9,0,10,9,11,7,12,9,13,11,14,1,15,4,16,9,17,12,18,11,19,12,20,16,21,11,22,20,23,7,24,22,25,11,26,0,27,15,28,2,29,7
13635,Ikk2,2,0,3,2,4,0,5,4,6,0,7,0,8,3,9,4,10,5,11,7,12,1,13,3,14,12,15,0,16,9,17,11,18,1,19,12,20,16,21,14,22,12,23,12,24,20,25,11,26,0,27,19,28,1,29,12
13636,Ikk2,2,0,3,2,4,0,5,4,6,0,7,0,8,3,9,4,10,9,11,7,12,1,13,11,14,1,15,0,16,9,17,12,18,11,19,12,20,16,21,14,22,20,23,4,24,22,25,11,26,0,27,15,28,2,29,7
13637,Ikk2,2,0,3,1,4,0,5,4,6,4,7,0,8,3,9,4,10,5,11,7,12,1,13,12,14,12,15,0,16,9,17,16,18,1,19,9,20,19,21,14,22,17,23,0,24,19,25,4,26,14,27,13,28,9,29,5
13638,Ikk2,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,12,15,4,16,5,17,11,18,2,19,4,20,16,21,14,22,8,23,12,24,20,25,1,26,14,27,11,28,1,29,12
13639,Ikk2,2,0,3,1,4,0,5,4,6,4,7,0,8,3,9,4,10,5,11,7,12,1,13,3,14,12,15,0,16,9,17,12,18,1,19,14,20,16,21,14,22,3,23,12,24,23,25,11,26,23,27,25,28,6,29,5
13640,Ikk2,2,0,3,2,4,0,5,4,6,0,7,2,8,3,9,4,10,9,11,7,12,1,13,3,14,1,15,0,16,9,17,11,18,11,19,12,20,16,21,14,22,20,23,4,24,23,25,11,26,0,27,11,28,1,29,12
13641,Ikk2,2,1,3,0,4,1,5,3,6,1,7,0,8,7,9,1,10,4,11,6,12,4,13,6,14,5,15,2,16,1,17,9,18,7,19,10,20,7,21,11,22,18,23,7,24,0,25,8,26,19,27,1,28,2,29,27
13642,Ikk2,2,1,3,0,4,1,5,3,6,1,7,0,8,7,9,1,10,4,11,6,12,2,13,6,14,5,15,2,16,1,17,9,18,7,19,10,20,7,21,11,22,18,23,20,24,0,25,8,26,19,27,9,28,17,29,27
13643,Ikk2,2,0,3,2,4,0,5,4,6,0,7,0,8,3,9,4,10,5,11,7,12,1,13,3,14,12,15,0,16,9,17,11,18,15,19,12,20,16,21,14,22,13,23,13,24,23,25,24,26,14,27,22,28,1,29,0
13644,Ikk2,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,9,11,1,12,9,13,1,14,1,15,4,16,5,17,11,18,13,19,12,20,16,21,14,22,8,23,5,24,23,25,11,26,15,27,11,28,1,29,12
13645,Ikk2,2,0,3,1,4,0,5,4,6,4,7,0,8,0,9,3,10,5,11,4,12,0,13,10,14,12,15,10,16,12,17,5,18,14,19,9,20,10,21,3,22,12,23,12,24,5,25,13,26,21,27,19,28,18,29,28
13646,Ikk2,2,0,3,2,4,1,5,3,6,1,7,0,8,7,9,1,10,9,11,6,12,2,13,11,14,5,15,2,16,1,17,9,18,7,19,10,20,7,21,11,22,18,23,7,24,22,25,8,26,19,27,15,28,2,29,27
13647,Ikk2,2,1,3,1,4,1,5,3,6,1,7,0,8,7,9,1,10,8,11,4,12,4,13,10,14,9,15,10,16,1,17,13,18,14,19,7,20,10,21,3,22,18,23,14,24,5,25,22,26,6,27,1,28,21,29,13
13648,Ikk2,2,1,3,0,4,1,5,3,6,1,7,1,8,7,9,1,10,2,11,8,12,2,13,6,14,5,15,2,16,1,17,9,18,7,19,10,20,7,21,11,22,2,23,20,24,0,25,8,26,19,27,9,28,17,29,27
13649,Ikk2,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,12,14,6,15,4,16,5,17,16,18,2,19,4,20,19,21,14,22,17,23,0,24,19,25,1,26,1,27,11,28,1,29,0
13650,Ikk2,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,4,16,10,17,0,18,13,19,4,20,4,21,0,22,8,23,5,24,8,25,12,26,7,27,3,28,23,29,17
13651,Ikk2,2,0,3,1,4,1,5,3,6,1,7,0,8,7,9,4,10,9,11,6,12,4,13,9,14,1,15,11,16,3,17,15,18,7,19,0,20,2,21,13,22,18,23,4,24,22,25,16,26,0,27,7,28,8,29,18
13652,Ikk2,2,0,3,2,4,1,5,3,6,1,7,0,8,7,9,1,10,9,11,6,12,2,13,6,14,5,15,2,16,1,17,9,18,7,19,10,20,7,21,11,22,18,23,7,24,0,25,8,26,19,27,15,28,2,29,27
13653,Ikk2,2,0,3,1,4,0,5,3,6,4,7,4,8,0,9,3,10,7,11,10,12,6,13,0,14,12,15,8,16,12,17,8,18,4,19,14,20,1,21,10,22,4,23,21,24,21,25,13,26,23,27,20,28,7,29,11
13654,Ikk2,2,0,3,1,4,0,5,4,6,1,7,0,8,3,9,4,10,8,11,7,12,4,13,3,14,1,15,0,16,11,17,5,18,15,19,7,20,14,21,19,22,12,23,4,24,17,25,4,26,21,27,19,28,11,29,21
13655,Ikk2,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,4,16,2,17,11,18,16,19,4,20,4,21,0,22,13,23,1,24,23,25,12,26,12,27,0,28,20,29,12
13656,Ikk2,2,0,3,1,4,0,5,4,6,4,7,0,8,3,9,4,10,5,11,9,12,1,13,12,14,12,15,0,16,9,17,16,18,2,19,9,20,19,21,14,22,17,23,0,24,19,25,24,26,14,27,13,28,9,29,0
13657,Ikk2,2,0,3,2,4,0,5,4,6,0,7,0,8,3,9,4,10,9,11,7,12,1,13,3,14,1,15,0,16,2,17,11,18,11,19,12,20,16,21,14,22,12,23,12,24,20,25,11,26,0,27,25,28,1,29,12
13658,Ikk2,2,1,3,0,4,1,5,3,6,1,7,0,8,7,9,1,10,9,11,6,12,2,13,6,14,5,15,2,16,1,17,9,18,7,19,10,20,7,21,11,22,18,23,7,24,0,25,8,26,19,27,1,28,2,29,27
13659,Ikk2,2,0,3,2,4,0,5,0,6,4,7,0,8,3,9,4,10,6,11,7,12,5,13,3,14,13,15,0,16,9,17,12,18,1,19,14,20,17,21,5,22,3,23,12,24,20,25,15,26,23,27,23,28,18,29,28
13660,Ikk2,2,0,3,2,4,0,5,4,6,0,7,2,8,3,9,0,10,9,11,1,12,1,13,3,14,12,15,4,16,5,17,11,18,2,19,12,20,19,21,14,22,8,23,10,24,23,25,1,26,14,27,11,28,1,29,0
13661,Ikk2,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,9,11,1,12,9,13,11,14,1,15,4,16,5,17,11,18,11,19,4,20,4,21,0,22,8,23,5,24,4,25,1,26,7,27,11,28,1,29,12
13662,Ikk2,2,0,3,1,4,1,5,3,6,4,7,4,8,0,9,3,10,7,11,10,12,6,13,0,14,11,15,8,16,15,17,8,18,4,19,5,20,1,21,10,22,4,23,21,24,21,25,13,26,13,27,5,28,7,29,11
13663,Ikk2,2,1,3,1,4,1,5,3,6,4,7,4,8,0,9,3,10,7,11,9,12,6,13,0,14,8,15,7,16,12,17,3,18,1,19,13,20,1,21,4,22,11,23,8,24,9,25,7,26,16,27,20,28,7,29,20
13664,Ikk2,2,0,3,2,4,0,5,0,6,5,7,3,8,1,9,7,10,6,11,3,12,5,13,7,14,13,15,12,16,0,17,2,18,17,19,2,20,8,21,5,22,1,23,18,24,11,25,15,26,4,27,23,28,10,29,26
13665,Ikk2,2,0,3,2,4,0,5,4,6,0,7,0,8,3,9,4,10,9,11,7,12,1,13,3,14,1,15,0,16,9,17,11,18,11,19,12,20,16,21,14,22,20,23,10,24,23,25,24,26,0,27,25,28,1,29,12
